Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 26/10/2025 ; 07:00 ; 00050 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00023 ; 00001 ; 00013 ; 00001 ; 00000 ; 00000
00001 ; 26/10/2025 ; 08:00 ; 00068 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00039 ; 00006 ; 00032 ; 00003 ; 00000 ; 00000
00001 ; 26/10/2025 ; 09:00 ; 00138 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00093 ; 00005 ; 00061 ; 00003 ; 00000 ; 00000
00001 ; 26/10/2025 ; 10:00 ; 00253 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00140 ; 00007 ; 00065 ; 00001 ; 00000 ; 00000
00001 ; 26/10/2025 ; 11:00 ; 00336 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00187 ; 00008 ; 00093 ; 00004 ; 00000 ; 00000
00001 ; 26/10/2025 ; 12:00 ; 00420 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00260 ; 00007 ; 00118 ; 00003 ; 00000 ; 00000
00001 ; 26/10/2025 ; 13:00 ; 00447 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00273 ; 00006 ; 00116 ; 00002 ; 00000 ; 00000
00001 ; 26/10/2025 ; 14:00 ; 00406 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00258 ; 00006 ; 00115 ; 00002 ; 00000 ; 00000
00001 ; 26/10/2025 ; 15:00 ; 00311 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00218 ; 00008 ; 00101 ; 00004 ; 00000 ; 00000
00001 ; 26/10/2025 ; 16:00 ; 00251 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00160 ; 00008 ; 00087 ; 00002 ; 00000 ; 00000
00001 ; 26/10/2025 ; 17:00 ; 00293 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00219 ; 00009 ; 00074 ; 00002 ; 00000 ; 00000
00001 ; 26/10/2025 ; 18:00 ; 00385 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00223 ; 00011 ; 00111 ; 00005 ; 00000 ; 00000
00001 ; 26/10/2025 ; 19:00 ; 00443 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00337 ; 00007 ; 00131 ; 00001 ; 00000 ; 00000
00001 ; 26/10/2025 ; 20:00 ; 00407 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00354 ; 00009 ; 00118 ; 00003 ; 00000 ; 00000
00001 ; 26/10/2025 ; 21:00 ; 00296 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00250 ; 00006 ; 00077 ; 00004 ; 00000 ; 00000
00001 ; 26/10/2025 ; 22:00 ; 00198 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00185 ; 00008 ; 00063 ; 00005 ; 00000 ; 00000
00001 ; 26/10/2025 ; 23:00 ; 00118 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00077 ; 00008 ; 00029 ; 00003 ; 00000 ; 00000
00001 ; 26/10/2025 ; 24:00 ; 00046 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00034 ; 00003 ; 00018 ; 00001 ; 00000 ; 00000
00003 ; 20/10/2025 ; 01:00 ; 00034 ; 00005 ; 00023 ; 00002 ; 00001 ; 00000 ; 00025 ; 00005 ; 00044 ; 00003 ; 00002 ; 00000
00003 ; 20/10/2025 ; 02:00 ; 00012 ; 00005 ; 00012 ; 00003 ; 00000 ; 00000 ; 00012 ; 00006 ; 00023 ; 00002 ; 00002 ; 00000
00003 ; 20/10/2025 ; 03:00 ; 00010 ; 00003 ; 00014 ; 00002 ; 00002 ; 00000 ; 00005 ; 00014 ; 00020 ; 00000 ; 00001 ; 00001
00003 ; 20/10/2025 ; 04:00 ; 00021 ; 00010 ; 00017 ; 00003 ; 00001 ; 00000 ; 00014 ; 00012 ; 00015 ; 00002 ; 00001 ; 00000
00003 ; 20/10/2025 ; 05:00 ; 00036 ; 00009 ; 00049 ; 00004 ; 00012 ; 00000 ; 00026 ; 00021 ; 00019 ; 00005 ; 00002 ; 00000
00003 ; 20/10/2025 ; 06:00 ; 00163 ; 00026 ; 00159 ; 00010 ; 00060 ; 00001 ; 00179 ; 00014 ; 00089 ; 00006 ; 00007 ; 00000
00003 ; 20/10/2025 ; 07:00 ; 00283 ; 00043 ; 00280 ; 00022 ; 00103 ; 00003 ; 00202 ; 00042 ; 00154 ; 00010 ; 00016 ; 00000
00003 ; 20/10/2025 ; 08:00 ; 00624 ; 00072 ; 00530 ; 00021 ; 00304 ; 00003 ; 00385 ; 00079 ; 00348 ; 00033 ; 00054 ; 00003
00003 ; 20/10/2025 ; 09:00 ; 00704 ; 00097 ; 00452 ; 00043 ; 00347 ; 00001 ; 00441 ; 00089 ; 00423 ; 00035 ; 00072 ; 00002
00003 ; 20/10/2025 ; 10:00 ; 00427 ; 00110 ; 00399 ; 00050 ; 00193 ; 00008 ; 00402 ; 00098 ; 00410 ; 00039 ; 00064 ; 00005
00003 ; 20/10/2025 ; 11:00 ; 00412 ; 00102 ; 00396 ; 00044 ; 00156 ; 00002 ; 00416 ; 00120 ; 00384 ; 00041 ; 00057 ; 00011
00003 ; 20/10/2025 ; 12:00 ; 00437 ; 00077 ; 00390 ; 00049 ; 00173 ; 00007 ; 00436 ; 00121 ; 00405 ; 00041 ; 00069 ; 00005
00003 ; 20/10/2025 ; 13:00 ; 00433 ; 00100 ; 00373 ; 00045 ; 00144 ; 00005 ; 00435 ; 00104 ; 00477 ; 00027 ; 00069 ; 00005
00003 ; 20/10/2025 ; 14:00 ; 00451 ; 00082 ; 00392 ; 00044 ; 00176 ; 00006 ; 00497 ; 00081 ; 00596 ; 00029 ; 00090 ; 00002
00003 ; 20/10/2025 ; 15:00 ; 00578 ; 00079 ; 00402 ; 00045 ; 00190 ; 00002 ; 00483 ; 00089 ; 00653 ; 00030 ; 00107 ; 00002
00003 ; 20/10/2025 ; 16:00 ; 00514 ; 00080 ; 00413 ; 00037 ; 00204 ; 00002 ; 00488 ; 00111 ; 00578 ; 00036 ; 00075 ; 00006
00003 ; 20/10/2025 ; 17:00 ; 00499 ; 00072 ; 00435 ; 00044 ; 00173 ; 00002 ; 00611 ; 00105 ; 00619 ; 00030 ; 00097 ; 00005
00003 ; 20/10/2025 ; 18:00 ; 00558 ; 00056 ; 00376 ; 00043 ; 00129 ; 00001 ; 00636 ; 00104 ; 00670 ; 00024 ; 00119 ; 00002
00003 ; 20/10/2025 ; 19:00 ; 00501 ; 00047 ; 00419 ; 00023 ; 00127 ; 00003 ; 00622 ; 00078 ; 00630 ; 00023 ; 00126 ; 00000
00003 ; 20/10/2025 ; 20:00 ; 00357 ; 00033 ; 00356 ; 00015 ; 00113 ; 00002 ; 00466 ; 00071 ; 00532 ; 00025 ; 00083 ; 00002
00003 ; 20/10/2025 ; 21:00 ; 00273 ; 00027 ; 00239 ; 00015 ; 00072 ; 00001 ; 00338 ; 00052 ; 00490 ; 00013 ; 00068 ; 00001
00003 ; 20/10/2025 ; 22:00 ; 00182 ; 00016 ; 00178 ; 00010 ; 00053 ; 00000 ; 00209 ; 00027 ; 00310 ; 00012 ; 00033 ; 00002
00003 ; 20/10/2025 ; 23:00 ; 00120 ; 00008 ; 00102 ; 00008 ; 00020 ; 00001 ; 00167 ; 00025 ; 00241 ; 00017 ; 00024 ; 00001
00003 ; 20/10/2025 ; 24:00 ; 00040 ; 00008 ; 00041 ; 00007 ; 00008 ; 00000 ; 00039 ; 00021 ; 00065 ; 00008 ; 00004 ; 00000
00003 ; 21/10/2025 ; 01:00 ; 00015 ; 00003 ; 00015 ; 00003 ; 00000 ; 00001 ; 00025 ; 00010 ; 00042 ; 00006 ; 00001 ; 00001
00003 ; 21/10/2025 ; 02:00 ; 00010 ; 00008 ; 00015 ; 00006 ; 00004 ; 00001 ; 00009 ; 00008 ; 00026 ; 00010 ; 00000 ; 00002
00003 ; 21/10/2025 ; 03:00 ; 00007 ; 00007 ; 00008 ; 00010 ; 00000 ; 00000 ; 00010 ; 00014 ; 00018 ; 00006 ; 00002 ; 00000
00003 ; 21/10/2025 ; 04:00 ; 00014 ; 00005 ; 00014 ; 00007 ; 00002 ; 00000 ; 00011 ; 00010 ; 00019 ; 00004 ; 00001 ; 00000
00003 ; 21/10/2025 ; 05:00 ; 00061 ; 00006 ; 00052 ; 00010 ; 00008 ; 00000 ; 00012 ; 00017 ; 00021 ; 00003 ; 00001 ; 00001
00003 ; 21/10/2025 ; 06:00 ; 00154 ; 00024 ; 00165 ; 00015 ; 00039 ; 00000 ; 00195 ; 00023 ; 00093 ; 00007 ; 00004 ; 00001
00003 ; 21/10/2025 ; 07:00 ; 00317 ; 00043 ; 00278 ; 00015 ; 00124 ; 00001 ; 00206 ; 00051 ; 00148 ; 00015 ; 00009 ; 00000
00003 ; 21/10/2025 ; 08:00 ; 00617 ; 00071 ; 00521 ; 00029 ; 00295 ; 00003 ; 00378 ; 00087 ; 00379 ; 00029 ; 00061 ; 00000
00003 ; 21/10/2025 ; 09:00 ; 00657 ; 00091 ; 00480 ; 00040 ; 00361 ; 00003 ; 00412 ; 00087 ; 00488 ; 00029 ; 00073 ; 00004
00003 ; 21/10/2025 ; 10:00 ; 00461 ; 00099 ; 00371 ; 00047 ; 00195 ; 00005 ; 00343 ; 00093 ; 00371 ; 00032 ; 00075 ; 00000
00003 ; 21/10/2025 ; 11:00 ; 00408 ; 00103 ; 00368 ; 00057 ; 00153 ; 00010 ; 00397 ; 00116 ; 00381 ; 00044 ; 00068 ; 00004
00003 ; 21/10/2025 ; 12:00 ; 00446 ; 00090 ; 00417 ; 00041 ; 00162 ; 00001 ; 00424 ; 00110 ; 00440 ; 00054 ; 00077 ; 00003
00003 ; 21/10/2025 ; 13:00 ; 00425 ; 00095 ; 00362 ; 00045 ; 00175 ; 00005 ; 00426 ; 00105 ; 00495 ; 00029 ; 00076 ; 00002
00003 ; 21/10/2025 ; 14:00 ; 00438 ; 00096 ; 00424 ; 00039 ; 00203 ; 00005 ; 00506 ; 00103 ; 00548 ; 00026 ; 00094 ; 00001
00003 ; 21/10/2025 ; 15:00 ; 00532 ; 00089 ; 00346 ; 00045 ; 00241 ; 00004 ; 00503 ; 00105 ; 00589 ; 00030 ; 00098 ; 00002
00003 ; 21/10/2025 ; 16:00 ; 00549 ; 00089 ; 00362 ; 00037 ; 00261 ; 00001 ; 00498 ; 00115 ; 00606 ; 00039 ; 00110 ; 00002
00003 ; 21/10/2025 ; 17:00 ; 00481 ; 00090 ; 00399 ; 00040 ; 00191 ; 00002 ; 00547 ; 00109 ; 00644 ; 00034 ; 00117 ; 00002
00003 ; 21/10/2025 ; 18:00 ; 00525 ; 00082 ; 00383 ; 00040 ; 00148 ; 00004 ; 00676 ; 00109 ; 00652 ; 00036 ; 00112 ; 00003
00003 ; 21/10/2025 ; 19:00 ; 00486 ; 00058 ; 00406 ; 00020 ; 00160 ; 00003 ; 00595 ; 00089 ; 00667 ; 00024 ; 00132 ; 00005
00003 ; 21/10/2025 ; 20:00 ; 00356 ; 00043 ; 00369 ; 00022 ; 00136 ; 00003 ; 00502 ; 00065 ; 00558 ; 00023 ; 00092 ; 00002
00003 ; 21/10/2025 ; 21:00 ; 00276 ; 00028 ; 00231 ; 00014 ; 00074 ; 00003 ; 00336 ; 00050 ; 00487 ; 00021 ; 00053 ; 00001
00003 ; 21/10/2025 ; 22:00 ; 00193 ; 00018 ; 00184 ; 00017 ; 00071 ; 00001 ; 00218 ; 00034 ; 00303 ; 00007 ; 00026 ; 00000
00003 ; 21/10/2025 ; 23:00 ; 00146 ; 00013 ; 00112 ; 00013 ; 00026 ; 00001 ; 00160 ; 00023 ; 00245 ; 00008 ; 00022 ; 00001
00003 ; 21/10/2025 ; 24:00 ; 00038 ; 00006 ; 00041 ; 00006 ; 00004 ; 00000 ; 00046 ; 00013 ; 00073 ; 00010 ; 00007 ; 00000
00003 ; 22/10/2025 ; 01:00 ; 00017 ; 00006 ; 00021 ; 00007 ; 00002 ; 00000 ; 00024 ; 00011 ; 00034 ; 00014 ; 00005 ; 00000
00003 ; 22/10/2025 ; 02:00 ; 00014 ; 00004 ; 00013 ; 00007 ; 00000 ; 00000 ; 00010 ; 00009 ; 00030 ; 00007 ; 00001 ; 00000
00003 ; 22/10/2025 ; 03:00 ; 00012 ; 00004 ; 00008 ; 00009 ; 00000 ; 00000 ; 00019 ; 00008 ; 00012 ; 00005 ; 00000 ; 00000
00003 ; 22/10/2025 ; 04:00 ; 00012 ; 00005 ; 00017 ; 00005 ; 00002 ; 00000 ; 00022 ; 00015 ; 00014 ; 00010 ; 00004 ; 00000
00003 ; 22/10/2025 ; 05:00 ; 00048 ; 00011 ; 00051 ; 00003 ; 00006 ; 00000 ; 00027 ; 00020 ; 00025 ; 00005 ; 00001 ; 00000
00003 ; 22/10/2025 ; 06:00 ; 00179 ; 00020 ; 00155 ; 00010 ; 00045 ; 00000 ; 00179 ; 00024 ; 00089 ; 00007 ; 00007 ; 00002
00003 ; 22/10/2025 ; 07:00 ; 00303 ; 00036 ; 00275 ; 00017 ; 00104 ; 00000 ; 00204 ; 00044 ; 00157 ; 00016 ; 00008 ; 00000
00003 ; 22/10/2025 ; 08:00 ; 00615 ; 00083 ; 00499 ; 00033 ; 00315 ; 00003 ; 00402 ; 00084 ; 00348 ; 00035 ; 00053 ; 00001
00003 ; 22/10/2025 ; 09:00 ; 00650 ; 00101 ; 00473 ; 00050 ; 00318 ; 00004 ; 00450 ; 00103 ; 00444 ; 00040 ; 00083 ; 00005
00003 ; 22/10/2025 ; 10:00 ; 00452 ; 00110 ; 00435 ; 00037 ; 00230 ; 00008 ; 00354 ; 00090 ; 00443 ; 00040 ; 00079 ; 00003
00003 ; 22/10/2025 ; 11:00 ; 00401 ; 00112 ; 00393 ; 00059 ; 00139 ; 00004 ; 00387 ; 00120 ; 00407 ; 00042 ; 00062 ; 00001
00003 ; 22/10/2025 ; 12:00 ; 00393 ; 00105 ; 00388 ; 00059 ; 00159 ; 00006 ; 00448 ; 00141 ; 00427 ; 00046 ; 00062 ; 00003
00003 ; 22/10/2025 ; 13:00 ; 00441 ; 00083 ; 00420 ; 00050 ; 00169 ; 00005 ; 00414 ; 00121 ; 00472 ; 00039 ; 00070 ; 00001
00003 ; 22/10/2025 ; 14:00 ; 00463 ; 00102 ; 00372 ; 00042 ; 00189 ; 00000 ; 00515 ; 00117 ; 00606 ; 00044 ; 00108 ; 00003
00003 ; 22/10/2025 ; 15:00 ; 00598 ; 00078 ; 00402 ; 00048 ; 00218 ; 00006 ; 00442 ; 00083 ; 00531 ; 00036 ; 00084 ; 00002
00003 ; 22/10/2025 ; 16:00 ; 00511 ; 00092 ; 00414 ; 00039 ; 00224 ; 00002 ; 00529 ; 00106 ; 00642 ; 00048 ; 00090 ; 00002
00003 ; 22/10/2025 ; 17:00 ; 00457 ; 00110 ; 00372 ; 00052 ; 00187 ; 00007 ; 00579 ; 00113 ; 00578 ; 00032 ; 00103 ; 00002
00003 ; 22/10/2025 ; 18:00 ; 00555 ; 00088 ; 00412 ; 00041 ; 00189 ; 00003 ; 00649 ; 00099 ; 00631 ; 00036 ; 00127 ; 00003
00003 ; 22/10/2025 ; 19:00 ; 00474 ; 00067 ; 00428 ; 00021 ; 00140 ; 00003 ; 00627 ; 00081 ; 00647 ; 00024 ; 00106 ; 00003
00003 ; 22/10/2025 ; 20:00 ; 00407 ; 00032 ; 00362 ; 00024 ; 00148 ; 00001 ; 00454 ; 00068 ; 00549 ; 00017 ; 00092 ; 00002
00003 ; 22/10/2025 ; 21:00 ; 00243 ; 00021 ; 00281 ; 00017 ; 00070 ; 00002 ; 00291 ; 00051 ; 00510 ; 00013 ; 00060 ; 00000
00003 ; 22/10/2025 ; 22:00 ; 00167 ; 00022 ; 00179 ; 00009 ; 00041 ; 00000 ; 00239 ; 00034 ; 00307 ; 00011 ; 00036 ; 00000
00003 ; 22/10/2025 ; 23:00 ; 00113 ; 00010 ; 00110 ; 00013 ; 00028 ; 00000 ; 00167 ; 00017 ; 00252 ; 00012 ; 00032 ; 00002
00003 ; 22/10/2025 ; 24:00 ; 00050 ; 00010 ; 00058 ; 00019 ; 00010 ; 00000 ; 00065 ; 00014 ; 00110 ; 00007 ; 00004 ; 00000
00003 ; 23/10/2025 ; 01:00 ; 00021 ; 00008 ; 00017 ; 00012 ; 00000 ; 00003 ; 00026 ; 00011 ; 00036 ; 00004 ; 00006 ; 00000
00003 ; 23/10/2025 ; 02:00 ; 00008 ; 00004 ; 00015 ; 00006 ; 00001 ; 00001 ; 00012 ; 00010 ; 00029 ; 00009 ; 00001 ; 00000
00003 ; 23/10/2025 ; 03:00 ; 00015 ; 00009 ; 00017 ; 00006 ; 00003 ; 00000 ; 00013 ; 00007 ; 00011 ; 00005 ; 00000 ; 00000
00003 ; 23/10/2025 ; 04:00 ; 00015 ; 00006 ; 00016 ; 00005 ; 00002 ; 00000 ; 00010 ; 00009 ; 00015 ; 00007 ; 00000 ; 00000
00003 ; 23/10/2025 ; 05:00 ; 00057 ; 00005 ; 00055 ; 00007 ; 00010 ; 00000 ; 00017 ; 00017 ; 00022 ; 00008 ; 00000 ; 00000
00003 ; 23/10/2025 ; 06:00 ; 00137 ; 00024 ; 00159 ; 00012 ; 00040 ; 00000 ; 00174 ; 00033 ; 00081 ; 00005 ; 00003 ; 00001
00003 ; 23/10/2025 ; 07:00 ; 00304 ; 00040 ; 00285 ; 00014 ; 00100 ; 00002 ; 00208 ; 00035 ; 00161 ; 00013 ; 00010 ; 00001
00003 ; 23/10/2025 ; 08:00 ; 00643 ; 00084 ; 00462 ; 00030 ; 00308 ; 00001 ; 00358 ; 00077 ; 00375 ; 00030 ; 00040 ; 00001
00003 ; 23/10/2025 ; 09:00 ; 00683 ; 00099 ; 00423 ; 00049 ; 00305 ; 00001 ; 00439 ; 00066 ; 00451 ; 00034 ; 00063 ; 00001
00003 ; 23/10/2025 ; 10:00 ; 00455 ; 00094 ; 00418 ; 00052 ; 00173 ; 00005 ; 00398 ; 00096 ; 00386 ; 00034 ; 00055 ; 00005
00003 ; 23/10/2025 ; 11:00 ; 00433 ; 00117 ; 00348 ; 00057 ; 00139 ; 00005 ; 00332 ; 00092 ; 00401 ; 00043 ; 00036 ; 00005
00003 ; 23/10/2025 ; 12:00 ; 00385 ; 00080 ; 00395 ; 00041 ; 00136 ; 00007 ; 00425 ; 00101 ; 00428 ; 00039 ; 00050 ; 00002
00003 ; 23/10/2025 ; 13:00 ; 00422 ; 00113 ; 00388 ; 00048 ; 00145 ; 00008 ; 00476 ; 00122 ; 00404 ; 00041 ; 00067 ; 00002
00003 ; 23/10/2025 ; 14:00 ; 00461 ; 00080 ; 00405 ; 00048 ; 00152 ; 00001 ; 00524 ; 00082 ; 00580 ; 00029 ; 00081 ; 00000
00003 ; 23/10/2025 ; 15:00 ; 00558 ; 00073 ; 00432 ; 00055 ; 00175 ; 00003 ; 00500 ; 00089 ; 00562 ; 00043 ; 00091 ; 00000
00003 ; 23/10/2025 ; 16:00 ; 00529 ; 00106 ; 00397 ; 00037 ; 00194 ; 00005 ; 00522 ; 00092 ; 00536 ; 00037 ; 00082 ; 00001
00003 ; 23/10/2025 ; 17:00 ; 00505 ; 00107 ; 00395 ; 00048 ; 00172 ; 00007 ; 00576 ; 00098 ; 00596 ; 00040 ; 00087 ; 00005
00003 ; 23/10/2025 ; 18:00 ; 00551 ; 00070 ; 00360 ; 00055 ; 00175 ; 00002 ; 00671 ; 00091 ; 00638 ; 00031 ; 00104 ; 00001
00003 ; 23/10/2025 ; 19:00 ; 00532 ; 00061 ; 00374 ; 00031 ; 00146 ; 00004 ; 00656 ; 00070 ; 00617 ; 00019 ; 00098 ; 00000
00003 ; 23/10/2025 ; 20:00 ; 00371 ; 00044 ; 00327 ; 00026 ; 00112 ; 00002 ; 00476 ; 00055 ; 00554 ; 00017 ; 00075 ; 00001
00003 ; 23/10/2025 ; 21:00 ; 00280 ; 00026 ; 00249 ; 00015 ; 00055 ; 00001 ; 00347 ; 00036 ; 00460 ; 00017 ; 00057 ; 00000
00003 ; 23/10/2025 ; 22:00 ; 00195 ; 00020 ; 00173 ; 00009 ; 00046 ; 00001 ; 00232 ; 00021 ; 00345 ; 00006 ; 00042 ; 00001
00003 ; 23/10/2025 ; 23:00 ; 00136 ; 00012 ; 00103 ; 00015 ; 00018 ; 00000 ; 00169 ; 00013 ; 00274 ; 00014 ; 00024 ; 00000
00003 ; 23/10/2025 ; 24:00 ; 00051 ; 00007 ; 00045 ; 00010 ; 00008 ; 00000 ; 00064 ; 00010 ; 00131 ; 00012 ; 00015 ; 00000
00003 ; 24/10/2025 ; 01:00 ; 00031 ; 00006 ; 00036 ; 00005 ; 00002 ; 00000 ; 00039 ; 00008 ; 00058 ; 00008 ; 00005 ; 00000
00003 ; 24/10/2025 ; 02:00 ; 00012 ; 00013 ; 00017 ; 00003 ; 00000 ; 00000 ; 00017 ; 00011 ; 00027 ; 00002 ; 00002 ; 00000
00003 ; 24/10/2025 ; 03:00 ; 00014 ; 00010 ; 00013 ; 00015 ; 00000 ; 00000 ; 00006 ; 00008 ; 00019 ; 00009 ; 00002 ; 00000
00003 ; 24/10/2025 ; 04:00 ; 00012 ; 00012 ; 00023 ; 00008 ; 00002 ; 00001 ; 00013 ; 00011 ; 00023 ; 00006 ; 00001 ; 00000
00003 ; 24/10/2025 ; 05:00 ; 00053 ; 00012 ; 00059 ; 00006 ; 00008 ; 00001 ; 00023 ; 00015 ; 00025 ; 00005 ; 00001 ; 00001
00003 ; 24/10/2025 ; 06:00 ; 00155 ; 00031 ; 00145 ; 00010 ; 00050 ; 00001 ; 00178 ; 00018 ; 00087 ; 00005 ; 00001 ; 00000
00003 ; 24/10/2025 ; 07:00 ; 00293 ; 00052 ; 00262 ; 00021 ; 00119 ; 00001 ; 00210 ; 00046 ; 00160 ; 00015 ; 00016 ; 00000
00003 ; 24/10/2025 ; 08:00 ; 00681 ; 00072 ; 00491 ; 00034 ; 00322 ; 00002 ; 00366 ; 00075 ; 00361 ; 00034 ; 00057 ; 00004
00003 ; 24/10/2025 ; 09:00 ; 00598 ; 00100 ; 00457 ; 00038 ; 00325 ; 00001 ; 00418 ; 00101 ; 00466 ; 00038 ; 00085 ; 00003
00003 ; 24/10/2025 ; 10:00 ; 00476 ; 00115 ; 00416 ; 00063 ; 00214 ; 00002 ; 00392 ; 00099 ; 00443 ; 00031 ; 00079 ; 00002
00003 ; 24/10/2025 ; 11:00 ; 00416 ; 00117 ; 00450 ; 00044 ; 00199 ; 00003 ; 00429 ; 00107 ; 00437 ; 00046 ; 00078 ; 00005
00003 ; 24/10/2025 ; 12:00 ; 00445 ; 00098 ; 00433 ; 00043 ; 00170 ; 00004 ; 00457 ; 00112 ; 00478 ; 00043 ; 00069 ; 00003
00003 ; 24/10/2025 ; 13:00 ; 00488 ; 00116 ; 00393 ; 00045 ; 00189 ; 00001 ; 00496 ; 00109 ; 00514 ; 00044 ; 00093 ; 00003
00003 ; 24/10/2025 ; 14:00 ; 00496 ; 00107 ; 00446 ; 00052 ; 00202 ; 00006 ; 00556 ; 00110 ; 00623 ; 00039 ; 00125 ; 00001
00003 ; 24/10/2025 ; 15:00 ; 00608 ; 00081 ; 00454 ; 00038 ; 00209 ; 00001 ; 00639 ; 00108 ; 00699 ; 00034 ; 00124 ; 00008
00003 ; 24/10/2025 ; 16:00 ; 00571 ; 00094 ; 00397 ; 00043 ; 00233 ; 00005 ; 00623 ; 00113 ; 00631 ; 00035 ; 00120 ; 00002
00003 ; 24/10/2025 ; 17:00 ; 00490 ; 00093 ; 00472 ; 00037 ; 00201 ; 00004 ; 00531 ; 00119 ; 00616 ; 00040 ; 00131 ; 00002
00003 ; 24/10/2025 ; 18:00 ; 00485 ; 00084 ; 00502 ; 00040 ; 00205 ; 00005 ; 00594 ; 00119 ; 00606 ; 00023 ; 00095 ; 00004
00003 ; 24/10/2025 ; 19:00 ; 00505 ; 00053 ; 00436 ; 00028 ; 00225 ; 00003 ; 00575 ; 00071 ; 00656 ; 00014 ; 00097 ; 00004
00003 ; 24/10/2025 ; 20:00 ; 00450 ; 00044 ; 00489 ; 00016 ; 00174 ; 00006 ; 00468 ; 00074 ; 00529 ; 00020 ; 00085 ; 00001
00003 ; 24/10/2025 ; 21:00 ; 00336 ; 00020 ; 00321 ; 00011 ; 00109 ; 00000 ; 00377 ; 00042 ; 00492 ; 00017 ; 00057 ; 00000
00003 ; 24/10/2025 ; 22:00 ; 00219 ; 00011 ; 00210 ; 00011 ; 00049 ; 00000 ; 00257 ; 00036 ; 00399 ; 00010 ; 00047 ; 00001
00003 ; 24/10/2025 ; 23:00 ; 00151 ; 00011 ; 00130 ; 00014 ; 00033 ; 00001 ; 00182 ; 00025 ; 00271 ; 00012 ; 00038 ; 00001
00003 ; 24/10/2025 ; 24:00 ; 00104 ; 00016 ; 00108 ; 00011 ; 00021 ; 00000 ; 00177 ; 00018 ; 00297 ; 00015 ; 00039 ; 00001
00003 ; 25/10/2025 ; 01:00 ; 00050 ; 00006 ; 00056 ; 00012 ; 00013 ; 00001 ; 00072 ; 00013 ; 00138 ; 00007 ; 00012 ; 00000
00003 ; 25/10/2025 ; 02:00 ; 00041 ; 00005 ; 00043 ; 00007 ; 00007 ; 00000 ; 00041 ; 00010 ; 00053 ; 00006 ; 00004 ; 00000
00003 ; 25/10/2025 ; 03:00 ; 00032 ; 00004 ; 00025 ; 00005 ; 00003 ; 00000 ; 00022 ; 00014 ; 00038 ; 00004 ; 00005 ; 00000
00003 ; 25/10/2025 ; 04:00 ; 00027 ; 00005 ; 00024 ; 00004 ; 00004 ; 00000 ; 00018 ; 00014 ; 00031 ; 00005 ; 00003 ; 00000
00003 ; 25/10/2025 ; 05:00 ; 00029 ; 00013 ; 00037 ; 00005 ; 00006 ; 00000 ; 00019 ; 00020 ; 00033 ; 00006 ; 00003 ; 00000
00003 ; 25/10/2025 ; 06:00 ; 00076 ; 00010 ; 00072 ; 00002 ; 00016 ; 00000 ; 00055 ; 00019 ; 00059 ; 00001 ; 00001 ; 00000
00003 ; 25/10/2025 ; 07:00 ; 00084 ; 00018 ; 00092 ; 00007 ; 00028 ; 00002 ; 00076 ; 00031 ; 00109 ; 00007 ; 00002 ; 00001
00003 ; 25/10/2025 ; 08:00 ; 00136 ; 00032 ; 00151 ; 00013 ; 00055 ; 00000 ; 00102 ; 00034 ; 00155 ; 00016 ; 00015 ; 00000
00003 ; 25/10/2025 ; 09:00 ; 00187 ; 00036 ; 00204 ; 00006 ; 00063 ; 00001 ; 00128 ; 00043 ; 00221 ; 00017 ; 00026 ; 00002
00003 ; 25/10/2025 ; 10:00 ; 00275 ; 00043 ; 00318 ; 00020 ; 00097 ; 00000 ; 00254 ; 00064 ; 00296 ; 00021 ; 00059 ; 00001
00003 ; 25/10/2025 ; 11:00 ; 00373 ; 00055 ; 00396 ; 00018 ; 00125 ; 00003 ; 00358 ; 00045 ; 00434 ; 00029 ; 00081 ; 00000
00003 ; 25/10/2025 ; 12:00 ; 00473 ; 00039 ; 00442 ; 00024 ; 00172 ; 00001 ; 00425 ; 00064 ; 00510 ; 00030 ; 00094 ; 00003
